id,lat,lon,dia,diasd,mare,insSPA
09-1-000550,-18.1624,111.778,27.1591,0.363322,0,0
09-1-000552,-23.142,111.093,28.3703,0.268204,0,0
09-1-000553,-23.4169,112.787,23.4397,0.936569,0,0
09-1-000555,-23.8702,107.356,26.621,0.619143,0,0
09-1-000556,-21.681,114.605,14.635,0.376079,0,0
09-1-000560,-23.0527,115.695,17.7265,0.249049,0,0
09-1-000562,-18.0743,114.873,13.3222,0.192725,0,0
09-1-000564,-16.443,113.484,22.6672,0.161884,0,0
09-1-000565,-20.3991,115.822,19.0049,0.536373,0,0
09-1-000566,-19.422,117.525,20.8546,0.402512,0,0
09-1-000567,-19.8018,117.356,18.5494,0.331448,0,0
09-1-000568,-21.0554,119.868,14.473,0.158474,0,0
09-1-000569,-21.6811,119.893,19.2149,0.319485,0,0
09-1-000570,-20.4029,121.536,19.2137,0.348743,0,0
09-1-000571,-20.8048,123.254,18.9522,0.251339,0,0
09-1-000575,-15.687,120.63,10.3706,0.200607,0,0
09-1-000576,-16.641,121.018,13.0383,0.332592,0,0
09-1-000577,-16.3958,120.766,19.1266,0.465126,0,0
09-1-000578,-22.8104,122.046,25.6589,0.435864,0,0
09-1-000579,-23.2115,120.413,20.7718,0.411729,0,0
09-1-000580,-18.7183,116.908,11.1337,0.35714,0,0
09-1-000584,-24.467,122.398,26.0393,0.556087,0,0
09-1-000590,-16.4397,130.258,25.1272,0.241739,0,0
09-1-000591,-16.2005,132.309,22.6617,1.05711,0,0
09-1-000593,-17.2219,136.894,28.8471,0.552753,0,0
09-1-000599,-21.569,140.536,17.586,0.257486,0,0
09-1-000600,-20.4919,143.904,17.9467,0.379519,0,0
09-1-000601,-19.3239,144.735,26.2091,0.891076,0,0
09-1-000602,-18.7109,143.419,22.8533,0.270428,0,0
09-1-000606,-15.9312,144.316,14.2196,0.125801,0,0
09-1-000610,-22.677,146.106,16.6783,0.134524,0,0
09-1-000611,-18.6727,147.243,23.3429,0.51779,0,0
09-1-000612,-18.3547,149.301,14.893,0.164653,0,0
09-1-000614,-16.8995,146,14.33,0.309502,0,0
09-1-000616,-20.1838,149.602,15.0664,0.103211,0,0
09-1-000617,-20.4364,148.912,15.1026,0.159544,0,0
09-1-000619,-21.8443,149.932,19.8884,0.481732,0,0
09-1-000620,-19.0861,153.122,15.5397,0.325274,0,0
09-1-000621,-17.0803,154.643,20.7063,0.642374,0,0
09-1-000622,-16.3623,154.214,26.4282,0.518517,0,0
09-1-000623,-15.9097,155.289,18.217,0.184544,0,0
09-1-000624,-16.0655,154.973,12.0598,0.0631288,0,0
09-1-000627,-18.3036,146.616,20.9831,0.233698,0,0
09-1-000629,-18.2852,152.983,12.8228,0.138927,0,0
09-1-000632,-18.0162,158.43,24.9144,0.388599,0,0
09-1-000633,-18.3114,158.115,13.1084,0.383148,0,0
09-1-000634,-18.1571,159.438,23.0152,0.568452,0,0
09-1-000635,-21.3962,156.586,18.5197,0.405822,0,0
09-1-000637,-20.1394,160.341,13.5575,0.181514,0,0
09-1-000639,-20.0655,161.416,19.3508,0.272056,0,0
09-1-000640,-20.1096,162.133,12.9871,0.104563,0,0
09-1-000641,-19.4669,162.503,23.5986,0.420502,0,0
09-1-000642,-16.3895,160.677,21.038,0.398447,0,0
09-1-000643,-15.6985,161.213,16.874,0.423818,0,0
09-1-000645,-15.8839,159.633,10.7604,0.153761,0,0
09-1-000646,-18.1341,163.579,28.5405,0.85777,0,0
09-1-000647,-17.3316,162.269,14.3993,0.197543,0,0
09-1-000649,-23.0337,160.168,22.0512,0.363,0,1
09-1-000651,-20.658,164.226,26.0412,0.624172,0,1
09-1-000654,-21.5576,165.282,23.5882,0.488127,0,1
09-1-000655,-21.3985,162.945,26.742,0.655122,0,1
09-1-000656,-19.946,166.024,28.0848,0.646222,0,1
09-1-000657,-21.6042,167.129,21.2604,0.683333,0,1
09-1-000658,-20.0477,172.033,25.9264,0.471653,0,1
09-1-000660,-19.9503,169.682,19.727,0.405018,0,1
09-1-000663,-21.1816,160.376,16.3165,0.102692,0,0
09-1-000665,-19.1253,178.127,15.3723,0.726679,0,1
09-1-000667,-16.8624,177.982,24.3855,0.49134,0,1
09-1-000668,-20.4161,179.275,27.7416,0.682328,0,1
09-1-000669,-20.2426,178.025,27.0071,0.98449,0,1
09-1-000671,-19.5541,178.187,14.0905,0.276567,0,1
09-1-000673,-19.1218,174.635,21.5243,0.161802,0,1
09-1-000674,-21.0524,175.067,17.496,0.334527,0,1
09-1-000676,-21.7466,173.426,19.9908,0.541907,0,1
09-1-000678,-22.6972,179.465,13.8109,0.184761,0,1
09-1-000682,-14.9822,175.995,15.6433,0.216719,0,0
09-1-000683,-15.2633,175.879,16.1582,0.140694,0,0
09-1-000684,-16.2457,175.882,18.2837,0.123027,0,1
09-1-000688,-26.785,174.695,18.164,0.49177,0,1
09-1-000689,-26.4383,172.811,18.3624,0.548712,0,1
09-1-000691,-27.6232,171.364,14.8683,0.359246,0,1
09-1-000692,-27.7011,175.062,18.0277,0.349495,0,1
09-1-000693,-27.9753,175.129,13.0681,0.34012,0,1
09-1-000694,-28.2956,174.09,24.0731,0.653352,0,1
09-1-000695,-27.841,178.043,22.4066,0.292111,0,1
09-1-000698,-23.4157,169.172,23.5669,0.420806,0,1
09-1-000700,-24.4045,165.987,26.2456,0.554022,0,1
09-1-000703,-28.3679,166.688,12.5254,0.257149,0,1
09-1-000705,-25.1164,160.474,16.8012,0.478806,0,1
09-1-000706,-24.1767,159.85,16.989,0.544009,0,1
09-1-000711,-30.2583,163.842,14.655,0.290316,0,1
09-1-000715,-29.1665,176.764,20.3533,0.8264,1,1
09-1-000716,-28.976,158.048,14.5984,0.320498,0,1
09-1-000717,-29.1672,157.38,19.7081,0.225856,0,1
09-1-000718,-28.2244,156.529,15.7147,0.322638,0,1
09-1-000719,-28.0585,155.838,12.0818,0.333138,0,1
09-1-000721,-26.766,157.516,15.976,0.665646,0,1
09-1-000723,-24.6613,156.839,17.4942,0.163371,0,1
09-1-000724,-23.8281,158.198,13.1988,0.773039,0,1
09-1-000725,-23.6779,159.135,10.1443,0.231492,0,1
09-1-000726,-23.9959,152.794,22.8738,0.601497,0,0
09-1-000727,-26.3228,151.09,25.9674,0.511013,0,0
09-1-000728,-26.4121,150.366,15.0238,0.302257,0,0
09-1-000730,-28.2022,153.832,15.1848,0.280607,0,1
09-1-000731,-27.9895,153.038,11.3957,0.302787,0,1
09-1-000733,-30.2315,154.459,22.9554,0.22809,0,1
09-1-000735,-29.8546,153.333,11.3402,0.134105,0,1
09-1-000737,-24.0735,154.697,27.0134,0.544265,0,0
09-1-000738,-24.9163,149.261,10.5273,0.166895,0,0
09-1-000739,-25.401,149.369,14.5947,0.183955,0,0
09-1-000740,-25.2392,149.52,10.3942,0.24845,0,0
09-1-000741,-25.5431,149.305,24.966,0.503839,0,0
09-1-000742,-23.1835,150.179,13.1937,0.117582,0,0
09-1-000743,-23.4975,149.162,17.5071,0.457866,0,0
09-1-000744,-24.086,149.828,12.1545,0.221549,0,0
09-1-000745,-30.0105,149.575,16.0079,0.474778,0,1
09-1-000747,-31.5903,157.108,12.3258,0.170812,0,1
09-1-000748,-27.3274,157.395,11.4703,0.212264,0,1
09-1-000749,-30.7043,162.395,11.8912,0.24366,0,1
09-1-000751,-26.0671,145.677,13.9911,0.257519,0,0
09-1-000752,-25.9285,145.458,13.7223,0.389899,0,0
09-1-000754,-29.0844,149.748,24.8077,0.431986,0,1
09-1-000755,-30.6093,145.618,13.0109,0.373006,0,0
09-1-000757,-28.6421,143.695,11.4046,0.336314,0,0
09-1-000759,-25.6699,144.556,26.2504,0.490938,0,0
09-1-000765,-25.0488,133.314,26.4744,0.243346,0,0
09-1-000766,-26.3664,133.24,20.9188,0.283772,0,0
09-1-000767,-26.7303,132.804,14.5533,0.27615,0,0
09-1-000768,-27.0464,133.324,11.8368,0.218537,0,0
09-1-000769,-27.7024,138.245,15.9459,0.248207,0,0
09-1-000770,-27.6738,136.912,18.0616,0.418059,0,0
09-1-000773,-28.7893,131.684,19.8658,0.405585,0,0
09-1-000774,-29.4443,130.742,12.9021,0.259679,0,0
09-1-000775,-30.4794,131.794,13.5538,0.318651,0,0
09-1-000776,-28.0156,131.821,12.4927,0.409263,0,0
09-1-000777,-27.9953,132.654,15.7296,0.411329,0,0
09-1-000784,-29.5759,124.888,17.417,0.544034,0,0
09-1-000787,-26.8798,131.756,27.9679,0.413072,0,0
09-1-000789,-27.0634,121.986,23.1403,0.371294,0,0
09-1-000790,-30.0126,121.823,17.6204,0.20552,0,0
09-1-000791,-25.4752,117.822,23.0545,0.15696,0,0
09-1-000793,-25.4808,116.808,13.2806,0.223125,0,0
09-1-000794,-29.2996,122.057,24.8979,0.630259,0,0
09-1-000795,-24.1972,119.041,13.3764,0.357791,0,0
09-1-000797,-26.5909,114.731,13.2013,0.265239,0,0
09-1-000799,-23.3528,115.227,13.3283,0.228465,0,0
09-1-000805,-33.9036,113.28,27.3624,1.09871,0,0
09-1-000808,-30.0723,103.328,13.4833,0.237886,0,0
09-1-000810,-30.3535,101.959,29.083,0.698185,1,0
09-1-000811,-31.0353,102.064,19.5564,0.187689,0,0
09-1-000812,-24.2899,104.456,24.6256,0.493419,0,0
09-1-000814,-25.1241,104.254,28.4815,0.303923,0,0
09-1-000815,-24.8203,103.229,25.4105,0.178654,1,0
09-1-000816,-25.1499,103.005,29.7096,0.220491,1,0
09-1-000817,-25.7838,103.573,21.5888,0.554725,1,0
09-1-000818,-26.681,103.332,15.4979,0.196296,1,0
09-1-000819,-26.6393,102.776,14.6229,0.401695,0,0
09-1-000820,-27.6194,102.918,11.4072,0.268718,1,0
09-1-000821,-27.0693,102.616,17.9228,0.358881,0,0
09-1-000822,-26.764,106.684,10.8442,0.138947,0,0
09-1-000823,-29.9094,100.5,21.9314,0.24865,0,0
09-1-000825,-27.1849,100.123,12.6804,0.179403,0,0
09-1-000826,-28.0495,100.308,17.0792,0.496991,0,0
09-1-000827,-23.8955,101.083,18.5824,0.513333,0,0
09-1-000828,-25.8386,99.6589,12.1166,0.140206,0,0
09-1-000829,-26.3807,99.8556,10.7937,0.0957133,0,0
09-1-000830,-26.2713,99.263,13.3295,0.192035,0,0
09-1-000832,-27.2463,97.5441,23.662,0.360853,0,0
09-1-000834,-24.9492,97.4969,14.7707,0.26154,0,0
09-1-000837,-28.4394,97.669,25.3057,0.397035,0,0
09-1-000838,-26.5622,97.9602,14.9053,0.312296,0,0
09-1-000839,-26.6859,97.0344,23.4782,0.754306,0,0
09-1-000840,-27.551,96.4067,13.32,0.221232,0,0
09-1-000841,-27.3732,95.5969,10.6435,0.265131,0,0
09-1-000842,-26.9259,95.3773,10.659,0.167568,0,0
09-1-000845,-23.9657,98.0344,14.3605,0.253101,0,0
09-1-000846,-23.4598,97.8116,19.2,0.209668,0,0
09-1-000848,-25.0106,95.4787,18.2542,0.145122,0,0
09-1-000849,-26.4252,95.3058,15.4858,0.32064,0,0
09-1-000853,-26.2325,93.0424,20.3614,0.372729,0,0
09-1-000854,-23.7214,92.9506,11.7498,0.142953,0,0
09-1-000855,-24.9848,91.9697,17.6607,0.234054,0,0
09-1-000856,-24.4058,92.0416,15.5684,0.209391,0,0
09-1-000857,-24.1429,91.9092,10.3977,0.128623,0,0
09-1-000859,-28.5926,94.0289,27.8947,0.481385,0,0
09-1-000862,-29.7867,93.8628,12.5901,0.124166,0,0
09-1-000864,-30.051,99.1039,17.5346,0.224561,0,0
09-1-000865,-28.7048,100.667,21.1218,0.294418,0,0
09-1-000866,-24.5264,100.151,13.3749,0.328145,0,0
09-1-000867,-25.2159,99.895,14.2758,0.411513,0,0
09-1-000868,-25.1003,100.442,14.098,0.133962,0,0
09-1-000869,-29.2473,97.2735,20.9854,0.346631,0,0
09-1-000871,-29.7786,98.0888,12.5523,0.195263,0,0
09-1-000872,-29.5834,96.3277,11.6103,0.250015,0,0
09-1-000873,-29.9745,96.1528,24.8205,0.341987,0,0
09-1-000874,-30.5766,95.5742,19.1385,0.454857,0,0
09-1-000875,-30.3253,95.1684,18.0731,0.447757,0,0
09-1-000878,-26.9588,90.3063,20.8302,0.601594,0,0
09-1-000879,-28.6712,90.418,18.7442,0.533507,0,0
09-1-000882,-24.2119,90.9706,20.9039,0.369777,0,0
09-1-000883,-24.5231,90.5937,16.7481,0.331881,0,0
09-1-000884,-31.5658,91.8303,21.3216,0.310358,1,0
09-1-000885,-34.3502,92.2644,15.4824,0.253872,0,0
09-1-000887,-33.3674,93.7407,21.4648,0.0896988,1,0
09-1-000888,-33.8905,91.775,10.6479,0.184525,1,0
09-1-000889,-33.7191,91.2151,24.9063,0.393807,1,0
09-1-000891,-32.0132,93.5283,23.5476,0.501828,0,0
09-1-000892,-31.9786,94.5351,11.761,0.119421,0,0
09-1-000893,-34.2866,95.6321,15.2729,0.233441,0,0
09-1-000894,-33.1807,97.1823,19.7501,0.354495,0,0
09-1-000896,-33.1173,97.795,22.062,0.197938,0,0
09-1-000897,-37.2177,97.8899,14.2632,0.23112,0,0
09-1-000898,-37.2997,95.419,12.7138,0.188122,0,0
09-1-000901,-37.3325,93.8158,12.0986,0.100754,0,0
09-1-000902,-31.9151,95.9614,24.3964,0.277066,0,0
09-1-000904,-30.8462,96.8433,16.2157,0.203341,0,0
09-1-000906,-31.9553,104.308,29.8514,0.725937,1,0
09-1-000907,-32.7656,105.234,25.2086,0.9263,0,0
09-1-000909,-37.223,101.077,27.3734,0.342675,0,0
09-1-000910,-37.7512,99.9497,16.6401,0.171453,1,0
09-1-000911,-37.2851,98.5185,24.0227,0.344458,0,0
09-1-000913,-34.4102,100.316,13.9937,0.1275,0,0
09-1-000914,-32.7637,99.6662,13.2095,0.155194,0,0
09-1-000915,-32.3125,101.826,14.6852,0.157185,0,0
09-1-000916,-31.6588,101.421,12.6911,0.565831,0,0
09-1-000917,-32.0263,100.741,13.0454,0.153245,0,0
09-1-000918,-34.94,103.473,17.9232,0.253477,0,0
09-1-000921,-37.7949,101.776,19.4976,0.486843,0,0
09-1-000925,-36.1911,114.251,15.5963,0.132678,0,0
09-1-000928,-36.3149,109.182,17.2662,0.130507,0,0
09-1-000929,-37.4243,114.463,17.2481,0.36356,0,0
09-1-000930,-35.4659,116.387,16.4989,0.323551,0,0
09-1-000931,-35.2123,117.641,21.0762,0.340825,0,0
09-1-000933,-33.9625,118.319,13.9952,0.233352,0,0
09-1-000934,-37.6615,120.506,24.9563,0.483534,0,0
09-1-000938,-36.8487,121.534,12.6786,0.260171,0,0
09-1-000939,-31.2088,119.718,20.3663,0.250865,0,0
09-1-000940,-31.0436,119.234,11.0365,0.1951,0,0
09-1-000942,-36.924,123.482,20.8732,0.368183,0,0
09-1-000943,-36.2453,124.004,20.5707,0.406239,0,0
09-1-000944,-36.288,123.019,25.8377,0.627634,0,0
09-1-000945,-35.8303,124.761,10.3693,0.168606,0,0
09-1-000946,-35.718,125.132,12.008,0.110268,0,0
09-1-000947,-36.6422,127.242,27.3597,0.674909,0,0
09-1-000948,-32.1788,124.341,11.2511,0.380083,0,0
09-1-000949,-32.2396,124.057,17.933,0.601915,0,0
09-1-000951,-33.2421,124.962,12.8654,0.189626,0,0
09-1-000953,-37.2977,125.025,19.8497,0.359311,0,0
09-1-000958,-34.0509,123.634,21.6731,0.28726,0,0
09-1-000959,-34.5091,127.682,21.1657,0.605964,0,0
09-1-000960,-35.4133,122.125,25.6037,0.159303,0,0
09-1-000963,-38.3514,121.952,26.1687,0.614172,0,0
09-1-000966,-39.1747,122.971,29.9517,0.604096,0,0
09-1-000967,-39.3106,124.504,15.7149,0.318438,0,0
09-1-000969,-34.0765,128.783,17.3922,0.204007,0,0
09-1-000972,-32.977,131.415,25.0952,0.284463,0,0
09-1-000973,-30.8415,134.797,15.8654,0.23824,0,0
09-1-000974,-31.3322,134.156,16.4255,0.182208,0,0
09-1-000978,-32.9845,135.375,20.9784,0.333575,0,0
09-1-000979,-37.1865,135.656,10.9957,0.183831,0,0
09-1-000980,-37.571,135.101,12.2233,0.144742,0,0
09-1-000981,-37.8227,135.497,13.2755,0.16637,0,0
09-1-000983,-35.95,136.74,22.2907,0.262832,0,0
09-1-000986,-34.5816,136.721,18.5867,0.212565,0,0
09-1-000987,-34.1863,138.41,12.9863,0.208554,0,0
09-1-000988,-34.557,138.65,27.7326,0.475672,0,0
09-1-000989,-35.6251,138.237,14.4021,0.259141,0,0
09-1-000990,-35.9169,138.709,24.4583,0.771585,0,0
09-1-000992,-36.526,129.83,14.1987,0.384731,0,0
09-1-000993,-32.0443,138.649,17.0767,0.39051,0,0
09-1-000994,-32.5308,138.641,13.0189,0.795105,0,0
09-1-000995,-33.0671,139.058,13.5908,0.262982,0,0
09-1-000999,-35.3427,141.688,12.2221,0.222386,0,1
09-1-001000,-35.7991,141.555,14.8996,0.32336,0,1
09-1-001001,-35.8184,140.951,12.4028,0.199087,0,1
09-1-001006,-31.6583,140.571,28.4609,0.464611,0,0
09-1-001008,-31.2558,139.477,27.7562,0.351864,0,0
09-1-001010,-34.8077,145.054,14.2852,0.332378,1,1
09-1-001011,-34.9721,145.931,13.5859,0.194019,1,1
09-1-001012,-32.5518,147.016,19.2657,0.67746,0,1
09-1-001013,-33.1444,149.747,29.4862,0.691052,0,1
09-1-001014,-33.4461,150.55,13.3351,0.256713,0,1
09-1-001015,-32.4341,150.357,28.203,0.927557,0,1
09-1-001017,-36.0557,150.426,22.2702,0.474263,0,1
09-1-001018,-36.2771,150.252,11.5802,0.143767,0,1
09-1-001019,-36.525,150.02,14.9157,0.470398,0,1
09-1-001021,-37.1845,146.689,22.7216,0.629342,0,1
09-1-001023,-37.372,148.109,10.7158,0.19874,0,1
09-1-001025,-38.8143,147.023,10.8481,0.107912,0,1
09-1-001026,-32.6221,146.538,18.1691,0.268269,1,1
09-1-001027,-32.2642,145.501,10.7474,0.0757608,0,1
09-1-001028,-32.2807,145.422,19.5406,0.438921,0,1
09-1-001029,-31.4935,146.526,12.5643,0.184972,0,1
09-1-001030,-31.4352,146.263,15.7064,0.242999,0,1
09-1-001032,-35.8774,154.143,26.5752,0.476775,0,1
09-1-001033,-35.4632,155.111,12.2665,0.29652,0,1
09-1-001034,-35.7562,155.798,23.9825,0.625484,0,1
09-1-001035,-36.1663,154.872,14.7494,0.236827,0,1
09-1-001037,-31.8957,151.691,12.6304,0.132947,0,1
09-1-001040,-34.9777,155.489,13.4691,0.138798,0,1
09-1-001041,-34.1792,157.257,26.7786,0.779838,0,1
09-1-001042,-33.2603,157.368,21.7828,0.774122,0,1
09-1-001043,-34.7406,159.799,21.3431,0.483008,0,1
09-1-001044,-35.66,159.236,29.0288,0.633642,0,1
09-1-001046,-37.2672,159.08,18.3946,0.243655,0,1
09-1-001050,-32.2556,175.404,17.1174,0.410857,0,1
09-1-001051,-32.2943,174.278,23.866,0.724198,1,1
09-1-001052,-32.2716,171.581,14.3732,0.202488,0,1
09-1-001053,-36.7179,177.405,20.4441,0.44743,1,1
09-1-001054,-36.1057,173.566,14.767,0.596275,0,1
09-1-001055,-39.5803,176.334,20.3389,0.531508,0,1
09-1-001057,-41.1551,169.08,16.7979,0.282772,0,1
09-1-001060,-42.9244,176.153,12.1846,0.438023,0,1
09-1-001061,-43.7286,178.143,11.1161,0.182934,0,1
09-1-001062,-44.0914,170.214,23.5208,0.290259,0,1
09-1-001063,-44.3464,167.298,25.5882,0.503957,0,1
09-1-001066,-39.1237,173.493,29.7606,0.738119,0,1
09-1-001069,-38.2096,166.653,22.6165,0.344422,1,1
09-1-001070,-37.9311,165.108,21.1573,0.50778,0,1
09-1-001072,-41.2945,159.236,29.6006,0.40862,0,1
09-1-001073,-41.4658,158.254,16.0667,0.425489,0,1
09-1-001074,-43.4495,162.014,14.0023,0.239259,1,1
09-1-001075,-43.3882,163.134,12.1219,0.163267,0,1
09-1-001076,-43.6194,164.378,13.5696,0.182468,0,1
09-1-001077,-44.1058,163.682,12.2925,0.131887,0,1
09-1-001081,-45.5937,164.017,20.9266,0.675282,1,1
09-1-001083,-44.7971,159.125,23.2443,0.269978,0,1
09-1-001085,-38.1359,157.973,19.2757,0.526593,0,1
09-1-001086,-39.111,157.366,26.2014,0.460506,0,1
09-1-001087,-38.497,161.419,13.0673,0.179604,0,1
09-1-001088,-39.4299,160.917,11.0874,0.327667,0,1
09-1-001090,-40.208,155.751,28.0992,0.807912,0,1
09-1-001091,-42.3824,158.113,11.0023,0.18599,0,1
09-1-001093,-38.3769,154.62,26.9283,0.595987,0,1
09-1-001094,-40.6063,149.874,15.257,0.357066,0,1
09-1-001097,-44.4536,158.502,18.6256,0.558048,0,1
09-1-001098,-44.3614,157.253,13.0486,0.276226,0,1
09-1-001099,-44.4923,156.709,12.2634,0.296595,0,1
09-1-001100,-44.5195,156.013,26.7499,0.485583,0,1
09-1-001101,-43.6041,154.271,15.6282,0.5358,0,1
09-1-001102,-40.094,152.568,11.4104,0.155953,0,1
09-1-001103,-41.1597,147.148,14.4741,0.200576,0,1
09-1-001104,-41.7043,147.696,24.0494,0.962991,0,1
09-1-001106,-43.2031,149.757,11.7036,0.213686,0,1
09-1-001109,-39.8131,142.807,19.5134,0.286181,0,1
09-1-001110,-39.9541,142.193,27.7934,0.554256,0,1
09-1-001111,-42.87,143.585,21.5919,0.734125,0,1
09-1-001112,-43.0865,142.12,14.2868,0.156878,0,1
09-1-001113,-43.9098,142.053,22.7545,0.60177,0,1
09-1-001114,-44.1748,146.46,23.0867,0.897999,0,1
09-1-001115,-44.3839,145.95,14.7661,0.322175,0,1
09-1-001119,-40.1622,140.411,25.3684,0.544705,0,1
09-1-001120,-39.1204,139.91,18.1326,0.600356,0,1
09-1-001121,-40.5836,137.784,21.9343,0.681843,0,1
09-1-001123,-38.4075,137.368,11.3446,0.335177,0,1
09-1-001124,-38.3548,131.771,14.3256,0.387893,0,0
09-1-001125,-39.2664,131.242,20.8042,0.326926,0,0
09-1-001126,-38.8751,129.769,15.5901,0.160464,0,0
09-1-001127,-39.045,130.092,21.0311,0.271945,0,0
09-1-001131,-45.2323,137.767,17.6556,0.6148,0,1
09-1-001132,-39.6785,135.245,27.3619,0.634019,0,0
09-1-001137,-42.5117,128.564,11.0767,0.494703,0,0
09-1-001138,-42.9378,125.941,10.7197,0.355879,0,0
09-1-001139,-42.9846,125.097,11.866,0.178042,0,0
09-1-001140,-42.5705,125.163,10.7112,0.226522,0,0
09-1-001141,-42.6313,123.101,22.441,0.656492,0,0
09-1-001142,-42.4181,121.44,19.8526,0.421113,0,0
09-1-001145,-40.3211,124.724,24.1304,0.46544,1,0
09-1-001146,-41.0449,124.316,22.4431,0.313579,0,0
09-1-001147,-41.1694,121.973,10.3514,0.116436,0,0
09-1-001149,-41.3879,121.514,16.4258,0.600008,0,0
09-1-001151,-41.2684,120.484,17.0908,0.421968,0,0
09-1-001153,-39.8284,118.556,10.6068,0.310532,0,0
09-1-001154,-39.4597,118.491,19.8079,0.314165,0,0
09-1-001155,-38.5696,115.917,11.4864,0.2367,0,0
09-1-001156,-40.5966,121.094,19.0283,0.674884,0,0
09-1-001161,-45.2267,121.717,17.6374,0.203391,0,0
09-1-001164,-41.6235,112.242,17.0178,0.269712,0,0
09-1-001166,-41.6744,109.458,12.485,0.408672,0,0
09-1-001168,-39.9448,113.823,15.7938,0.262265,0,0
09-1-001170,-43.3983,111.621,11.4174,0.0743824,0,0
09-1-001171,-43.6779,110.988,26.218,0.390633,0,0
09-1-001172,-43.2978,111.517,19.1323,0.310686,0,0
09-1-001173,-42.894,108.172,28.1043,0.703692,0,0
09-1-001174,-39.758,109.582,11.1009,0.0991045,0,0
09-1-001176,-39.9053,101.53,17.6921,0.501457,0,0
09-1-001177,-40.3985,101.766,15.1054,0.293106,0,0
09-1-001178,-38.1042,104.478,18.6299,0.296429,0,0
09-1-001181,-42.756,109.268,18.4302,0.400398,0,0
09-1-001184,-38.9237,95.8244,15.5022,0.646977,0,0
09-1-001185,-38.5448,94.7128,28.5622,0.639173,1,0
09-1-001187,-40.5122,91.1879,19.6483,0.174588,1,0
09-1-001189,-38.8701,90.5231,11.9355,0.267184,1,0
09-1-001190,-44.4662,92.1058,19.1111,0.23311,1,0
09-1-001191,-45.2265,91.0773,17.196,0.275547,1,0
09-1-001192,-44.9874,92.9606,21.1272,0.403169,1,0
09-1-001193,-45.8504,90.2911,17.4411,0.245157,1,0
09-1-001194,-46.3156,90.8871,21.3703,0.581818,0,0
09-1-001196,-48.4043,91.5045,14.886,0.310408,0,0
09-1-001198,-50.7202,90.7578,14.1913,0.206671,0,0
09-1-001200,-46.7286,92.7727,27.4942,0.318683,1,0
09-1-001201,-47.3157,93.7965,15.5146,0.225435,0,0
09-1-001202,-47.5067,92.5166,10.5402,0.11225,0,0
09-1-001203,-48.4523,94.5543,17.8017,0.89002,0,0
09-1-001204,-49.0245,96.1265,12.2967,0.392335,0,0
09-1-001206,-46.2465,97.6354,19.8173,0.227665,1,0
09-1-001207,-46.7547,96.8269,10.5492,0.0837674,0,0
09-1-001208,-47.6807,103.126,28.1164,0.666881,0,0
09-1-001210,-49.5712,99.7992,12.1397,0.284948,0,0
09-1-001211,-49.8358,101.906,15.6829,0.256577,0,0
09-1-001213,-48.6787,103.515,13.8942,0.591519,0,0
09-1-001214,-48.4551,103.326,10.8887,0.317791,0,0
09-1-001217,-46.4405,103.57,26.1154,0.589164,0,0
09-1-001218,-50.2675,103.001,24.9824,0.770446,0,0
09-1-001219,-49.2125,105.025,11.3199,0.17857,0,0
09-1-001220,-49.0935,104.448,10.7065,0.288686,0,0
09-1-001221,-48.771,105.079,21.4824,0.263141,0,0
09-1-001223,-45.4125,105.568,11.3008,0.122837,0,0
09-1-001224,-45.8593,105.381,16.0019,0.227683,0,0
09-1-001226,-50.003,107.202,25.2573,0.611316,0,0
09-1-001228,-49.2902,110.302,14.434,0.315737,0,0
09-1-001229,-50.0572,109.348,21.9779,0.47743,0,0
09-1-001230,-49.3843,108.627,11.7212,0.133615,0,0
09-1-001231,-48.3079,109.802,10.1101,0.17268,0,0
09-1-001232,-47.9524,111.276,19.1642,0.259507,0,0
09-1-001233,-48.709,112.697,12.0901,0.382925,0,0
09-1-001234,-48.6223,113.009,13.1071,0.230159,0,0
09-1-001235,-48.7219,112.039,16.1422,0.305873,0,0
09-1-001236,-49.0902,106.78,18.0451,0.274976,0,0
09-1-001239,-49.7099,112.668,10.895,0.199201,0,0
09-1-001240,-49.7618,113.647,13.6437,0.222397,0,0
09-1-001246,-46.6177,115.624,13.7127,0.13438,0,0
09-1-001248,-49.5831,114.613,29.3273,1.14604,1,0
09-1-001249,-48.4987,115.82,13.2024,0.322463,0,0
09-1-001250,-48.2583,114.619,10.7182,0.23643,0,0
09-1-001252,-48.2298,121.649,13.0529,0.323636,0,0
09-1-001254,-48.7495,121.841,20.4419,0.570828,0,0
09-1-001255,-50.7,118.588,16.4168,0.280089,0,0
09-1-001256,-45.949,122.687,18.776,0.309674,0,0
09-1-001261,-46.3891,120.133,10.9634,0.184376,0,0
09-1-001262,-50.0494,125.303,10.8178,0.0858728,0,0
09-1-001263,-48.3642,128.501,19.5681,0.586182,0,1
09-1-001264,-49.5626,129.086,26.9844,0.60423,0,1
09-1-001265,-46.1351,129.515,15.3417,0.277914,0,1
09-1-001266,-45.7894,128.758,23.3476,0.816604,0,0
09-1-001268,-45.7231,117.931,12.9133,0.288124,0,0
09-1-001272,-48.5589,131.327,18.6439,0.177538,0,1
09-1-001273,-44.8274,124.596,14.3525,0.204725,0,0
09-1-001274,-44.5516,124.132,17.5511,0.417362,0,0
09-1-001276,-49.0314,126.93,28.5391,0.779751,0,1
09-1-001277,-50.3398,133.275,15.0815,0.586695,0,1
